"#datatype","string","long","dateTime:RFC3339","dateTime:RFC3339","dateTime:RFC3339","double"
"#group","false","false","false","true","true","false"
"#default","_result","","","","",""
"","","0","2025-11-17T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.7460893854748671"
"","","0","2025-11-17T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.5321874999999974"
"","","0","2025-11-17T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.2896226415094374"
"","","0","2025-11-18T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.2513888888888935"
"","","0","2025-11-18T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.9072222222222315"
"","","0","2025-11-18T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.180277777777784"
"","","0","2025-11-18T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.0741666666666743"
"","","0","2025-11-18T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.079166666666674"
"","","0","2025-11-18T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.076666666666675"
"","","0","2025-11-18T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.405000000000003"
"","","0","2025-11-18T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.7641666666666476"
"","","0","2025-11-18T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.0024999999999995"
"","","0","2025-11-18T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.198107255520523"
"","","0","2025-11-18T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.3158333333333334"
"","","0","2025-11-18T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.4294444444444303"
"","","0","2025-11-18T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.371111111111108"
"","","0","2025-11-18T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.622777777777764"
"","","0","2025-11-18T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.302777777777787"
"","","0","2025-11-18T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","5.054999999999979"
"","","0","2025-11-18T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.8400000000000074"
"","","0","2025-11-18T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.175623268698075"
"","","0","2025-11-18T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.9769444444444564"
"","","0","2025-11-18T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.2202777777777807"
"","","0","2025-11-18T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.2619444444444436"
"","","0","2025-11-18T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.3172222222222234"
"","","0","2025-11-18T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.921666666666662"
"","","0","2025-11-18T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.8078616352201335"
"","","0","2025-11-19T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.7116666666666707"
"","","0","2025-11-19T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.8383333333333203"
"","","0","2025-11-19T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.9119444444444342"
"","","0","2025-11-19T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.8530555555555535"
"","","0","2025-11-19T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.8300000000000074"
"","","0","2025-11-19T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.6880555555555534"
"","","0","2025-11-19T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.5777777777777768"
"","","0","2025-11-19T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.6933333333333382"
"","","0","2025-11-19T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.8316666666666572"
"","","0","2025-11-19T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.9602777777777785"
"","","0","2025-11-19T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.242222222222224"
"","","0","2025-11-19T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.285000000000019"
"","","0","2025-11-19T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.9322222222222285"
"","","0","2025-11-19T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.92666666666669"
"","","0","2025-11-19T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.007499999999989"
"","","0","2025-11-19T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.823888888888895"
"","","0","2025-11-19T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.531388888888889"
"","","0","2025-11-19T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.3227777777777865"
"","","0","2025-11-19T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.2808333333333213"
"","","0","2025-11-19T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.323611111111098"
"","","0","2025-11-19T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.3930555555555406"
"","","0","2025-11-19T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.3477777777777713"
"","","0","2025-11-19T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.476111111111112"
"","","0","2025-11-19T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.4533333333333243"
"","","0","2025-11-20T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.2763888888888877"
"","","0","2025-11-20T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.3763888888888802"
"","","0","2025-11-20T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.2044444444444475"
"","","0","2025-11-20T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.8297222222222265"
"","","0","2025-11-20T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.5038888888888888"
"","","0","2025-11-20T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.5552777777777893"
"","","0","2025-11-20T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.409166666666665"
"","","0","2025-11-20T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.3236111111111117"
"","","0","2025-11-20T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.2741666666666649"
"","","0","2025-11-20T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.20972222222222084"
"","","0","2025-11-20T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.0891666666666664"
"","","0","2025-11-20T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.23527777777777711"
"","","0","2025-11-20T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.33777777777777723"
"","","0","2025-11-20T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.0508333333333355"
"","","0","2025-11-20T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.755277777777767"
"","","0","2025-11-20T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.3058333333333245"
"","","0","2025-11-20T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.310277777777775"
"","","0","2025-11-20T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.754999999999998"
"","","0","2025-11-20T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.32972222222222136"
"","","0","2025-11-20T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.18972222222222165"
"","","0","2025-11-20T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.4236111111111141"
"","","0","2025-11-20T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.6600000000000016"
"","","0","2025-11-20T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.2772222222222176"
"","","0","2025-11-20T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.4030555555555568"
"","","0","2025-11-21T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.0983333333333272"
"","","0","2025-11-21T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.1694444444444438"
"","","0","2025-11-21T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-2.0294444444444406"
"","","0","2025-11-21T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-2.300555555555543"
"","","0","2025-11-21T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-2.464265927977831"
"","","0","2025-11-21T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-2.6169444444444583"
"","","0","2025-11-21T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-3.2616666666666503"
"","","0","2025-11-21T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-3.0713888888888983"
"","","0","2025-11-21T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-3.294339622641504"
"","","0","2025-11-21T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-3.5777777777777966"
"","","0","2025-11-21T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-3.005555555555555"
"","","0","2025-11-21T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.9244444444444417"
"","","0","2025-11-21T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.4752777777777877"
"","","0","2025-11-21T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.05583333333335"
"","","0","2025-11-21T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.6750000000000145"
"","","0","2025-11-21T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.8547222222222333"
"","","0","2025-11-21T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.597222222222214"
"","","0","2025-11-21T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.38361111111111085"
"","","0","2025-11-21T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.848611111111118"
"","","0","2025-11-21T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-2.2936111111111046"
"","","0","2025-11-21T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-2.4249999999999767"
"","","0","2025-11-21T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-2.296666666666671"
"","","0","2025-11-21T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-2.221944444444426"
"","","0","2025-11-21T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-2.3180555555555595"
"","","0","2025-11-22T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.8294444444444509"
"","","0","2025-11-22T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.8777777777777718"
"","","0","2025-11-22T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-2.117222222222224"
"","","0","2025-11-22T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.9616666666666538"
"","","0","2025-11-22T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.799999999999992"
"","","0","2025-11-22T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.7611111111111197"
"","","0","2025-11-22T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.5133333333333199"
"","","0","2025-11-22T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.7847222222222248"
"","","0","2025-11-22T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.6538888888888854"
"","","0","2025-11-22T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.2522222222222235"
"","","0","2025-11-22T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.2166666666666692"
"","","0","2025-11-22T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.0427777777777805"
"","","0","2025-11-22T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.300833333333333"
"","","0","2025-11-22T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.47500000000002"
"","","0","2025-11-22T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.4111111111111034"
"","","0","2025-11-22T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.9027777777777874"
"","","0","2025-11-22T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.134722222222211"
"","","0","2025-11-22T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.9344444444444482"
"","","0","2025-11-22T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.31111111111111023"
"","","0","2025-11-22T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.04555555555555545"
"","","0","2025-11-22T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.23222222222222347"
"","","0","2025-11-22T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.7847222222222234"
"","","0","2025-11-22T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.0261111111111079"
"","","0","2025-11-22T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.9408333333333325"
"","","0","2025-11-23T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.1219444444444417"
"","","0","2025-11-23T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.0947222222222293"
"","","0","2025-11-23T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.4566666666666717"
"","","0","2025-11-23T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.678055555555561"
"","","0","2025-11-23T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.745277777777772"
"","","0","2025-11-23T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.7361111111111105"
"","","0","2025-11-23T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.362777777777773"
"","","0","2025-11-23T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.673888888888894"
"","","0","2025-11-23T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-2.1530555555555684"
"","","0","2025-11-23T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-1.19166666666666"
"","","0","2025-11-23T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.14805555555555544"
"","","0","2025-11-23T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.4313888888888957"
"","","0","2025-11-23T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.3402777777777852"
"","","0","2025-11-23T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.476944444444427"
"","","0","2025-11-23T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.269252077562338"
"","","0","2025-11-23T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.044999999999995"
"","","0","2025-11-23T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.5830555555555597"
"","","0","2025-11-23T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.0238888888888866"
"","","0","2025-11-23T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.2947222222222219"
"","","0","2025-11-23T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.4291666666666672"
"","","0","2025-11-23T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.2886111111111114"
"","","0","2025-11-23T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.06083333333333265"
"","","0","2025-11-23T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.649999999999997"
"","","0","2025-11-23T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.27694444444444566"
"","","0","2025-11-24T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.06277777777777788"
"","","0","2025-11-24T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.19833333333333272"
"","","0","2025-11-24T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.34055555555555667"
"","","0","2025-11-24T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.6468553459119465"
"","","0","2025-11-24T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.7708333333333315"
"","","0","2025-11-24T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.1297222222222172"
"","","0","2025-11-24T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.5219444444444474"
"","","0","2025-11-24T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.4155555555555475"
"","","0","2025-11-24T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.4261111111111118"
"","","0","2025-11-24T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.8455555555555423"
"","","0","2025-11-24T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.075277777777792"
"","","0","2025-11-24T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.641111111111124"
"","","0","2025-11-24T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.208611111111115"
"","","0","2025-11-24T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.819182389937092"
"","","0","2025-11-24T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.591388888888907"
"","","0","2025-11-24T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","5.2377777777777705"
"","","0","2025-11-24T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.626666666666673"
"","","0","2025-11-24T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.534722222222208"
"","","0","2025-11-24T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.6291666666666824"
"","","0","2025-11-24T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.6177777777777704"
"","","0","2025-11-24T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.3941666666666777"
"","","0","2025-11-24T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.7466666666666426"
"","","0","2025-11-24T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.4686111111111195"
"","","0","2025-11-24T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.697499999999985"
"","","0","2025-11-25T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.868055555555562"
"","","0","2025-11-25T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.690277777777786"
"","","0","2025-11-25T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.3133333333333357"
"","","0","2025-11-25T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.186111111111108"
"","","0","2025-11-25T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.067500000000024"
"","","0","2025-11-25T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.349722222222217"
"","","0","2025-11-25T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.1572222222222126"
"","","0","2025-11-25T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.7922222222222057"
"","","0","2025-11-25T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.6238888888888896"
"","","0","2025-11-25T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.665277777777779"
"","","0","2025-11-25T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.312222222222208"
"","","0","2025-11-25T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.990555555555562"
"","","0","2025-11-25T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.4644444444444185"
"","","0","2025-11-25T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.730833333333357"
"","","0","2025-11-25T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.761666666666667"
"","","0","2025-11-25T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.214444444444435"
"","","0","2025-11-25T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.125000000000017"
"","","0","2025-11-25T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","4.10638888888889"
"","","0","2025-11-25T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.5258333333333445"
"","","0","2025-11-25T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.431666666666657"
"","","0","2025-11-25T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.5299999999999994"
"","","0","2025-11-25T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.9883333333333213"
"","","0","2025-11-25T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.5219444444444363"
"","","0","2025-11-25T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.3216066481994386"
"","","0","2025-11-26T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.1430555555555513"
"","","0","2025-11-26T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.818888888888886"
"","","0","2025-11-26T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.7361111111111158"
"","","0","2025-11-26T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.6886111111111128"
"","","0","2025-11-26T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.38305555555556"
"","","0","2025-11-26T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.1472222222222213"
"","","0","2025-11-26T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.3119444444444388"
"","","0","2025-11-26T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.3000000000000078"
"","","0","2025-11-26T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.893055555555553"
"","","0","2025-11-26T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.2972222222222233"
"","","0","2025-11-26T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.39472222222222353"
"","","0","2025-11-26T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.6933333333333345"
"","","0","2025-11-26T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.6750000000000047"
"","","0","2025-11-26T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.5300000000000034"
"","","0","2025-11-26T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.9466666666666679"
"","","0","2025-11-26T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.6527777777777803"
"","","0","2025-11-26T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.503611111111099"
"","","0","2025-11-26T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.299999999999988"
"","","0","2025-11-26T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.2775000000000083"
"","","0","2025-11-26T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.0449999999999977"
"","","0","2025-11-26T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.26861111111111"
"","","0","2025-11-26T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.4713888888888904"
"","","0","2025-11-26T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.705833333333328"
"","","0","2025-11-26T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.4280555555555587"
"","","0","2025-11-27T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.47694444444444173"
"","","0","2025-11-27T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.36944444444444596"
"","","0","2025-11-27T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.33027777777777795"
"","","0","2025-11-27T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","-0.5150000000000005"
"","","0","2025-11-27T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.3180555555555554"
"","","0","2025-11-27T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.5549999999999965"
"","","0","2025-11-27T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","0.9672222222222218"
"","","0","2025-11-27T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.1686111111111077"
"","","0","2025-11-27T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.0775000000000032"
"","","0","2025-11-27T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","1.262500000000002"
"","","0","2025-11-27T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.0002777777777787"
"","","0","2025-11-27T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","2.7036111111111136"
"","","0","2025-11-27T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","3.750555555555551"
